tran_date,amount,gender,member
2014-2-6,10000,female,yes
2015-11-10,5000,female,yes
2016-7-13,3000,female,yes
2016-12-30,10000,female,yes
2018-2-20,5000,female,yes
2019-4-30,2000,female,yes
2020-6-10,4000,female,yes
2021-6-24,2000,female,yes
2022-6-11,5000,female,yes
2019-4-30,3000,female,yes
2021-6-14,2000,female,yes
2021-4-5,3000,female,yes
2022-9-27,5000,female,yes
2023-3-18,5000,female,yes
2016-2-2,1000,female,no
2019-9-2,1000,female,no
2020-4-13,1000,female,no
2021-7-12,1000,female,no
2021-5-2,10000,female,no
2021-4-20,1000,female,no
2014-6-5,1000,female,yes
2014-10-29,1000,female,yes
2016-11-2,1000,female,yes
2017-3-16,1000,female,yes
2017-9-13,1000,female,yes
2017-12-29,1000,female,yes
2018-2-2,1000,female,yes
2018-10-2,2000,female,yes
2018-11-29,1000,female,yes
2019-5-2,1000,female,yes
2020-11-24,1000,female,yes
2020-6-16,1000,female,yes
2021-10-26,2000,female,yes
2021-7-21,2000,male,no
2022-10-17,2000,male,no
2022-12-27,2500,male,no
2022-12-27,2500,male,no
2022-5-7,2000,male,no
2022-4-4,3000,male,no
2023-4-4,3000,male,no
2014-7-10,31000,female,yes
2015-6-2,4000,female,yes
2015-10-27,14000,female,yes
2016-7-28,20300,female,yes
2021-10-4,5000,female,yes
2021-6-4,5000,female,yes
2020-11-24,100000,female,yes
2021-11-23,20000,female,yes
2021-11-23,30000,female,yes
2021-6-9,19999,female,yes
2023-2-17,4485,female,yes
2014-7-15,1500,female,yes
2014-10-10,500,female,yes
2014-12-9,1000,female,yes
2015-2-5,7010,female,yes
2019-5-22,82000,female,yes
2019-3-18,82000,female,yes
2019-3-18,82000,female,yes
2019-3-18,82000,female,yes
2019-4-24,82000,female,yes
2019-8-17,1000,female,yes
2020-2-14,2000,female,yes
2020-9-25,2000,female,yes
2021-6-25,2000,female,yes
2022-9-15,5000,female,yes
2015-12-17,10000,female,no
2017-12-18,12000,female,no
2019-12-24,20000,female,no
2019-12-24,30000,female,no
2021-7-20,10000,female,no
2018-5-26,1000,female,yes
2019-5-10,2000,female,yes
2019-6-28,1000,female,yes
2020-5-13,2000,female,yes
2021-6-21,3000,female,yes
2022-2-28,1000,female,yes
2014-7-1,3000,male,no
2014-10-6,2000,male,no
2015-7-8,3000,male,no
2015-10-14,2000,male,no
2019-7-19,3000,male,no
2022-6-23,2000,male,no
2017-5-22,2000,female,yes
2017-7-6,3000,female,yes
2017-8-3,5000,female,yes
2017-12-18,5000,female,yes
2018-9-20,3000,female,yes
2018-12-26,3000,female,yes
2020-12-18,5000,female,yes
2022-12-19,1000,female,yes
2022-11-19,5000,female,yes
2023-2-8,1000,female,yes
2023-5-2,1000,female,yes
2014-3-17,2000,female,no
2014-5-2,2000,female,no
2014-5-31,2000,female,no
2014-7-2,2000,female,no
2014-7-31,2000,female,no
2014-9-3,2000,female,no
2014-10-3,2000,female,no
2014-12-2,2000,female,no
2015-1-5,2000,female,no
2015-1-29,2000,female,no
2015-4-2,2000,female,no
2015-4-2,2000,female,no
2015-4-30,2000,female,no
2015-7-1,2000,female,no
2015-9-2,2000,female,no
2015-11-4,2000,female,no
2015-12-8,2000,female,no
2016-1-6,2000,female,no
2016-1-29,2000,female,no
2016-3-1,2000,female,no
2016-3-30,2000,female,no
2016-5-3,2000,female,no
2016-6-1,2000,female,no
2016-6-28,2000,female,no
2016-8-1,2000,female,no
2016-8-31,2000,female,no
2016-10-31,2000,female,no
2016-11-30,2000,female,no
2017-1-27,2000,female,no
2017-9-1,1000,female,no
2019-12-16,4000,female,no
2021-10-26,19999,female,no
2022-9-13,4000,female,no
2017-7-25,3000,female,no
2018-11-15,50000,female,no
2018-12-17,2400,female,no
2021-5-17,5000,female,no
2022-8-3,5000,female,no
2016-1-13,30000,female,no
2017-4-3,1000,female,no
2018-2-5,2000,female,no
2020-1-8,1000,female,no
2021-1-19,1000,female,no
2013-12-14,4000,female,no
2014-7-28,3000,female,no
2017-12-19,3000,female,no
2019-12-13,6000,female,no
2021-5-23,10000,female,no
2016-12-26,5000,female,no
2016-12-26,5000,female,no
2016-12-26,5000,female,no
2016-12-26,5000,female,no
2017-12-27,40000,female,no
2020-3-27,100000,female,no
2021-7-27,1500,female,no
2018-2-23,28000,female,no
2018-2-23,15000,female,no
2018-2-27,194000,female,no
2020-1-3,67900,female,no
2020-4-5,3000,female,no
2021-5-12,3000,female,no
2013-11-8,2000,female,no
2018-2-23,1000,female,no
2020-4-5,2000,female,no
2020-4-17,2000,female,no
2021-5-3,2000,female,no
2021-5-12,3000,female,no
2015-4-9,950,female,yes
2019-12-24,5000,female,yes
2019-4-11,1000,female,yes
2021-6-16,10000,female,yes
2023-2-9,10250,female,yes
2018-11-28,50000,female,yes
2019-9-20,50000,female,yes
2021-12-21,50000,female,yes
2022-9-22,20000,female,yes
2022-6-9,20000,female,yes
2019-12-12,5000,female,no
2020-2-19,1000,female,no
2020-5-5,2000,female,no
2021-6-1,10000,female,no
2023-1-18,1000,female,no
2015-3-2,2000,female,yes
2018-11-30,1000,female,yes
2019-7-30,2000,female,yes
2019-7-30,1000,female,yes
2019-3-29,1000,female,yes
2020-4-9,2000,female,yes
2020-4-9,3000,female,yes
2013-12-12,10000,female,yes
2015-12-30,2000,female,yes
2016-10-4,1000,female,yes
2017-1-27,1000,female,yes
2017-1-27,1000,female,yes
2017-7-4,1000,female,yes
2017-7-4,1000,female,yes
2017-10-2,1000,female,yes
2017-10-2,1000,female,yes
2018-2-2,1000,female,yes
2018-2-2,1000,female,yes
2018-11-30,1000,female,yes
2019-3-29,1000,female,yes
2021-7-29,5000,female,yes
2021-6-10,3000,female,yes
2021-6-10,2000,female,yes
2022-7-26,3000,female,yes
2022-7-26,2000,female,yes
2022-3-29,3000,female,yes
2022-3-29,2000,female,yes
2014-12-30,2000,female,yes
2015-11-2,1000,female,yes
2015-11-9,1000,female,yes
2015-12-28,500,female,yes
2016-2-18,1000,female,yes
2016-3-14,1000,female,yes
2016-4-18,1000,female,yes
2016-7-6,1000,female,yes
2016-8-18,100,female,yes
2017-4-10,500,female,yes
2017-5-15,500,female,yes
2017-6-5,2000,female,yes
2017-6-5,1000,female,yes
2017-8-15,500,female,yes
2017-11-6,500,female,yes
2018-2-15,500,female,yes
2018-2-19,15500,female,yes
2018-10-25,300,female,yes
2019-10-1,300,female,yes
2019-10-16,300,female,yes
2019-3-18,10000,female,yes
2019-8-27,300,female,yes
2020-7-9,2000,female,yes
2020-9-30,2000,female,yes
2020-12-30,2000,female,yes
2020-5-8,3000,female,yes
2020-11-17,300,female,yes
2020-3-12,500,female,yes
2020-4-22,3000,female,yes
2021-9-14,10000,female,yes
2021-11-19,4000,female,yes
2021-1-11,2000,female,yes
2021-3-3,2000,female,yes
2022-12-7,5000,female,yes
2022-5-6,5000,female,yes
2022-11-23,2000,female,yes
2022-1-18,2000,female,yes
2022-8-1,2000,female,yes
2023-2-20,2000,female,yes
2023-6-30,19999,female,yes
2017-12-15,1000,female,yes
2019-8-25,400,female,yes
2020-11-9,1000,female,yes
2020-6-19,3000,female,yes
2021-7-27,3000,female,yes
2021-5-8,3000,female,yes
2016-5-13,500,female,yes
2016-12-23,500,female,yes
2016-12-23,500,female,yes
2017-4-7,500,female,yes
2017-5-23,500,female,yes
2017-7-5,500,female,yes
2017-10-24,500,female,yes
2017-11-29,1000,female,yes
2018-3-30,500,female,yes
2018-5-16,1000,female,yes
2018-6-13,1000,female,yes
2018-8-1,1000,female,yes
2018-8-16,1000,female,yes
2018-10-5,1000,female,yes
2018-10-31,500,female,yes
2018-12-3,1000,female,yes
2019-9-16,10000,female,yes
2019-5-10,1000,female,yes
2019-1-9,1000,female,yes
2019-6-24,1000,female,yes
2019-3-15,1000,female,yes
2021-12-8,1000,female,yes
2018-3-9,10000,male,yes
2019-8-3,20000,male,yes
2020-4-14,20000,male,yes
2021-1-30,10000,male,yes
2023-4-18,10000,male,yes
2022-2-23,500,female,no
2022-2-23,500,female,no
2022-10-3,500,female,no
2022-12-7,500,female,no
2022-11-5,500,female,no
2022-6-1,500,female,no
2022-6-30,500,female,no
2022-3-28,1000,female,no
2022-8-2,1000,female,no
2023-2-2,1000,female,no
2023-1-14,1000,female,no
2023-6-2,500,female,no
2023-6-30,500,female,no
2023-3-3,500,female,no
2023-3-3,500,female,no
2023-3-7,500,female,no
2023-4-20,455,female,no
2018-8-24,1000,female,yes
2020-4-9,5000,female,yes
2021-7-23,2000,female,yes
2021-9-13,1000,female,yes
2021-5-4,1000,female,yes
2022-7-19,1000,female,yes
2022-10-11,500,female,yes
2022-12-6,10000,female,yes
2022-5-3,1400,female,yes
2022-11-7,500,female,yes
2022-11-23,1000,female,yes
2023-2-9,1000,female,yes
2023-1-11,1000,female,yes
2014-7-4,5000,male,no
2016-7-12,5000,male,no
2017-7-7,5000,male,no
2018-8-4,5000,male,no
2018-11-27,20000,male,yes
2019-11-21,30000,male,yes
2020-12-9,20000,male,yes
2021-12-28,20000,male,yes
2022-12-22,10000,male,yes
2019-12-23,50000,male,yes
2020-3-27,2000,male,yes
2021-5-17,40000,male,yes
2022-9-21,100000,male,yes
2023-1-16,10000,male,yes
2016-4-28,100000,male,yes
2016-4-28,8750,male,yes
2018-12-4,3000,male,yes
2021-4-30,2000,male,yes
2023-3-21,20000,male,yes
2015-12-17,10000,male,no
2017-12-18,10000,male,no
2018-12-20,30000,male,no
2019-12-24,20000,male,no
2020-5-13,10000,male,no
2021-7-14,3000,male,no
2021-7-20,5000,male,no
2021-5-5,2000,male,no
2021-5-6,10000,male,no
2015-9-10,5000,male,no
2017-8-22,8750,male,no
2017-9-7,5000,male,no
2018-9-6,5500,male,no
2019-9-26,3000,male,no
2017-12-29,5000,male,yes
2019-1-9,5000,male,yes
2020-1-17,5000,male,yes
2021-7-7,2000,male,yes
2021-3-17,5000,male,yes
2022-3-9,5000,male,yes
2022-8-31,1000,male,yes
2019-5-10,1000,female,no
2019-11-11,3000,female,no
2020-3-26,2000,female,no
2021-7-18,2000,female,no
2021-11-10,2000,female,no
2021-4-25,2000,female,no
2022-5-30,1000,female,no
2014-12-24,50000,female,no
2015-12-17,22899,female,no
2017-12-18,20000,female,no
2018-4-20,750,female,no
2021-6-25,100000,female,no
2014-7-5,10000,male,yes
2017-4-21,1000,male,yes
2018-3-6,20000,male,yes
2019-9-19,2000,male,yes
2020-3-29,3000,male,yes
2021-7-16,10000,male,yes
2021-4-24,20000,male,yes
2016-12-28,8000,male,no
2017-12-20,5009,male,no
2019-12-12,2000,male,no
2020-5-5,5000,male,no
2021-6-1,5000,male,no
2023-1-26,2000,male,no
2015-12-30,10000,male,no
2017-12-16,20000,male,no
2019-12-21,10000,male,no
2020-7-8,45000,male,no
2021-5-20,5000,male,no
2021-5-28,500,male,no
2021-4-19,30000,male,no
2022-4-9,30000,male,no
2014-12-25,11500,male,yes
2019-5-16,82000,male,yes
2019-3-14,82000,male,yes
2019-3-14,82000,male,yes
2019-3-14,82000,male,yes
2019-4-18,82000,male,yes
2019-8-22,82000,male,yes
2019-12-26,200000,male,no
2020-12-24,100000,male,no
2021-12-27,150000,male,no
2021-12-27,50000,male,no
2022-12-29,200000,male,no
2013-10-21,5000,female,no
2015-3-3,5000,female,no
2016-2-2,5000,female,no
2017-8-4,5000,female,no
2019-9-2,5000,female,no
2020-4-13,5000,female,no
2021-4-20,5000,female,no
2018-10-6,2000,female,no
2018-10-6,1000,female,no
2019-11-5,3000,female,no
2019-8-15,1000,female,no
2020-6-23,3000,female,no
2022-9-19,3000,female,no
2023-5-10,3000,female,no
2019-7-3,5331,female,no
2019-5-1,200,female,no
2019-11-6,5824,female,no
2019-6-5,7749,female,no
2019-8-7,5580,female,no
2020-2-5,4200,female,no
2020-1-8,4000,female,no
2017-6-27,2250,female,no
2019-6-11,5000,female,no
2020-5-5,2000,female,no
2021-6-1,5000,female,no
2013-10-21,10000,female,no
2015-3-3,20000,female,no
2017-8-4,20000,female,no
2017-11-13,10000,female,no
2020-5-13,20000,female,no
2023-3-1,30000,female,no
2013-10-21,2000,female,no
2015-3-3,35000,female,no
2016-2-2,15000,female,no
2019-9-23,2000,female,no
2019-9-2,10000,female,no
2020-4-13,10000,female,no
2021-7-12,10000,female,no
2021-4-20,3000,female,no
2019-10-24,10000,female,yes
2019-12-26,10000,female,yes
2020-5-28,2000,female,yes
2020-4-9,3000,female,yes
2021-7-5,3000,female,yes
2022-7-4,3000,female,yes
2013-10-8,2000,male,yes
2015-6-9,2000,male,yes
2015-6-15,2000,male,yes
2015-12-23,2000,male,yes
2016-2-24,2000,male,yes
2016-6-15,3000,male,yes
2017-2-3,2000,male,yes
2017-6-16,2000,male,yes
2018-12-28,3000,male,yes
2019-9-26,2000,male,yes
2021-3-9,2000,male,yes
2022-2-21,2000,male,yes
2022-1-13,1000,male,yes
2016-4-7,1000,male,yes
2016-8-8,300,male,yes
2016-11-10,1000,male,yes
2017-2-2,1000,male,yes
2017-3-20,1000,male,yes
2017-4-25,1000,male,yes
2017-6-2,1000,male,yes
2017-9-5,1000,male,yes
2017-10-25,1000,male,yes
2017-12-22,1000,male,yes
2018-5-4,1000,male,yes
2018-7-20,1000,male,yes
2018-8-30,1000,male,yes
2018-10-17,500,male,yes
2018-10-17,500,male,yes
2018-11-6,500,male,yes
2018-11-6,500,male,yes
2019-7-10,500,male,yes
2019-10-30,999,male,yes
2019-5-21,1000,male,yes
2019-5-21,1000,male,yes
2019-4-1,1000,male,yes
2020-2-27,1000,male,yes
2020-9-1,1000,male,yes
2020-9-28,1000,male,yes
2020-12-14,1000,male,yes
2020-5-12,1000,male,yes
2020-1-8,1000,male,yes
2020-1-21,1000,male,yes
2020-6-4,1000,male,yes
2020-6-22,500,male,yes
2021-7-8,500,male,yes
2021-7-8,500,male,yes
2021-2-25,1000,male,yes
2021-9-21,1000,male,yes
2021-1-26,1500,male,yes
2021-6-9,1000,male,yes
2021-4-2,1000,male,yes
2023-3-28,1000,male,yes
2020-12-4,2500,female,yes
2020-12-4,2500,female,yes
2021-6-18,5000,female,yes
2022-3-31,2500,female,yes
2022-3-31,2500,female,yes
2020-4-2,5000,female,no
2022-6-9,3000,female,no
2022-6-9,2000,female,no
2023-6-21,2500,female,no
2023-6-21,2500,female,no
2014-12-24,10000,female,no
2015-12-17,10000,female,no
2017-12-18,10000,female,no
2018-12-20,10000,female,no
2019-12-24,10000,female,no
2020-5-13,10000,female,no
2021-7-20,5000,female,no
2021-5-25,10000,female,no
2019-9-13,2000,female,yes
2020-8-21,5000,female,yes
2021-8-5,5000,female,yes
2022-10-28,2500,female,yes
2022-10-28,2500,female,yes
2021-9-16,1000,female,no
2021-12-20,2000,female,no
2021-6-12,1000,female,no
2021-6-12,1000,female,no
2022-12-16,2000,female,no
2022-12-16,2000,female,no
2022-6-14,2000,female,no
2022-3-18,2000,female,no
2023-6-14,2000,female,no
2023-3-17,2000,female,no
2013-12-14,5000,male,no
2016-12-28,5000,male,no
2018-1-4,3000,male,no
2019-12-12,5000,male,no
2020-5-5,5000,male,no
2014-9-5,10000,female,yes
2015-4-28,1000,female,yes
2015-5-21,2000,female,yes
2015-5-21,1500,female,yes
2015-5-21,1500,female,yes
2017-6-9,1000,female,yes
2017-8-4,1000,female,yes
2017-8-4,1000,female,yes
2018-2-26,1000,female,yes
2018-2-26,1000,female,yes
2018-2-26,1000,female,yes
2019-3-8,2000,female,yes
2019-3-8,2000,female,yes
2019-3-8,1000,female,yes
2019-3-13,2000,female,yes
2019-3-13,1000,female,yes
2019-3-13,2000,female,yes
2020-8-14,10000,female,yes
2020-8-14,10000,female,yes
2021-7-3,2000,female,yes
2021-7-3,3000,female,yes
2021-10-16,1000,female,yes
2021-5-25,3000,female,yes
2021-5-25,2000,female,yes
2022-2-24,1000,female,yes
2022-2-24,1000,female,yes
2022-1-22,3000,female,yes
2022-1-22,2000,female,yes
2015-12-16,2000,female,no
2016-5-26,2000,female,no
2017-3-21,2000,female,no
2019-10-1,1000,female,no
2019-6-14,5000,female,no
2020-10-1,500,female,no
2020-1-27,1000,female,no
2020-8-31,1000,female,no
2021-2-8,2000,female,no
2021-5-13,5000,female,no
2021-11-19,5000,female,no
2021-3-24,5000,female,no
2021-8-5,1000,female,no
2023-4-4,5000,female,no
2017-12-22,3000,female,yes
2020-1-3,1000,female,yes
2020-3-31,3000,female,yes
2020-4-10,2000,female,yes
2021-7-15,3000,female,yes
2021-2-1,1000,female,yes
2022-8-10,2000,female,yes
2014-6-5,500,female,yes
2014-7-7,3000,female,yes
2014-12-2,1000,female,yes
2015-6-11,1000,female,yes
2015-8-27,1000,female,yes
2016-5-4,1000,female,yes
2016-7-30,1000,female,yes
2016-12-29,1000,female,yes
2016-12-29,1000,female,yes
2017-7-25,2000,female,yes
2017-12-29,1000,female,yes
2018-4-23,1000,female,yes
2018-7-20,1000,female,yes
2018-12-24,1000,female,yes
2019-8-7,1000,female,yes
2020-5-25,1000,female,yes
2020-1-16,1000,female,yes
2020-8-1,1000,female,yes
2021-12-21,1000,female,yes
2021-1-4,1000,female,yes
2021-8-16,1000,female,yes
2022-12-27,1000,female,yes
2022-4-5,1000,female,yes
2022-4-5,500,female,yes
2022-8-1,1000,female,yes
2023-5-31,1000,female,yes
2023-5-31,1000,female,yes
2015-12-17,10000,female,no
2017-12-18,5000,female,no
2018-12-20,4000,female,no
2019-12-24,5000,female,no
2021-7-20,10000,female,no
2021-7-27,10000,female,no
2014-4-1,1000,female,yes
2016-2-10,500,female,yes
2017-5-16,200,female,yes
2017-9-6,1000,female,yes
2017-12-27,200,female,yes
2018-4-18,200,female,yes
2018-11-28,1000,female,yes
2019-10-2,1000,female,yes
2019-6-12,100,female,yes
2019-6-12,2000,female,yes
2020-9-2,500,female,yes
2020-9-2,1500,female,yes
2020-5-13,2000,female,yes
2021-12-22,200,female,yes
2021-3-17,1000,female,yes
2023-1-4,200,female,yes
2016-11-15,2000,female,yes
2018-3-27,2000,female,yes
2019-12-25,3000,female,yes
2019-12-25,2000,female,yes
2021-12-8,500,female,yes
2021-12-8,500,female,yes
2022-12-21,1000,female,yes
2016-6-7,2000,female,yes
2016-7-12,2000,female,yes
2019-7-25,5000,female,yes
2021-12-3,5000,female,yes
2021-12-3,500,female,yes
2021-12-3,500,female,yes
2021-12-3,500,female,yes
2021-12-3,1000,female,yes
2018-8-16,10000,female,no
2019-8-29,10000,female,no
2020-8-24,10000,female,no
2021-8-24,10000,female,no
2022-8-16,10000,female,no
2017-12-13,2000,female,no
2019-12-12,10000,female,no
2020-5-5,10000,female,no
2021-5-8,3000,female,no
2021-6-1,5000,female,no
2014-3-3,1000,female,yes
2015-3-3,1000,female,yes
2016-3-3,1000,female,yes
2017-3-3,1000,female,yes
2018-2-28,3000,female,yes
2019-2-28,1000,female,yes
2019-10-15,500,female,yes
2020-10-12,300,female,yes
2020-12-8,1000,female,yes
2020-3-3,1000,female,yes
2021-12-3,500,female,yes
2021-3-3,1000,female,yes
2022-3-3,1000,female,yes
2014-10-8,1000,female,yes
2016-1-18,2000,female,yes
2018-6-4,1000,female,yes
2019-1-21,2000,female,yes
2020-10-16,2000,female,yes
2020-1-17,1500,female,yes
2020-1-17,1500,female,yes
2021-3-12,2000,female,yes
2022-2-2,1000,female,yes
2022-8-23,1000,female,yes
2014-8-22,1000,female,yes
2014-9-29,1000,female,yes
2015-8-7,1000,female,yes
2017-8-2,1000,female,yes
2017-9-18,1000,female,yes
2017-12-27,1000,female,yes
2018-2-15,1000,female,yes
2018-5-21,1000,female,yes
2018-9-18,1000,female,yes
2019-2-4,1000,female,yes
2019-9-13,1000,female,yes
2019-12-23,1000,female,yes
2019-11-6,1000,female,yes
2020-7-14,2000,female,yes
2021-1-29,1000,female,yes
2022-9-21,1000,female,yes
2022-1-18,1000,female,yes
2022-3-18,1000,female,yes
2022-4-5,1000,female,yes
2023-2-21,1000,female,yes
2023-4-3,1000,female,yes
2016-5-10,500,female,yes
2016-5-19,500,female,yes
2016-5-17,1000,female,yes
2016-8-4,1600,female,yes
2016-11-29,5250,female,yes
2016-11-29,1450,female,yes
2018-8-16,200,female,yes
2018-9-11,500,female,yes
2019-7-3,1000,female,yes
2019-5-21,1000,female,yes
2019-1-16,500,female,yes
2019-6-6,1000,female,yes
2019-6-28,600,female,yes
2019-4-11,1000,female,yes
2020-5-26,1000,female,yes
2021-4-8,1000,female,yes
2022-6-17,500,female,yes
2020-4-20,1000,female,no
2021-12-15,2000,female,no
2021-5-20,1000,female,no
2022-7-25,1500,female,no
2022-3-22,5000,female,no
2015-12-28,4000,male,yes
2018-1-16,400,male,yes
2018-10-8,5000,male,yes
2021-7-25,2000,male,yes
2021-10-8,5000,male,yes
2021-5-20,2000,male,no
2021-5-20,2000,male,no
2021-6-10,2000,male,no
2021-8-25,2000,male,no
2021-8-25,2000,male,no
2018-11-2,2000,male,yes
2019-12-13,1000,male,yes
2019-5-3,3000,male,yes
2019-8-23,1000,male,yes
2019-8-23,1000,male,yes
2020-6-1,2000,male,yes
2020-8-24,2000,male,yes
2021-2-23,2000,male,yes
2021-10-6,3000,male,yes
2021-6-16,2000,male,yes
2022-9-6,2000,male,yes
2022-12-6,2000,male,yes
2022-5-18,2000,male,yes
2022-5-18,1000,male,yes
2022-1-26,2000,male,yes
2023-6-1,2000,male,yes
2017-12-20,100000,female,no
2019-9-25,100000,female,no
2020-4-10,100000,female,no
2021-5-28,100000,female,no
2017-12-12,30000,female,no
2017-12-20,2000,female,no
2020-5-5,10000,female,no
2021-6-1,10000,female,no
2015-6-24,5000,female,no
2019-4-19,50000,female,no
2020-3-31,2000,female,no
2020-4-17,2000,female,no
2021-7-27,11000,female,no
2021-5-7,6000,female,no
2017-12-18,2000,female,no
2018-12-20,1000,female,no
2019-12-24,3000,female,no
2020-5-9,1000,female,no
2021-7-20,3000,female,no
2021-6-25,2000,female,no
2018-3-23,2000,female,yes
2018-8-22,2000,female,yes
2019-9-12,2000,female,yes
